,id,fullname,Height,Weight,Reach,STANCE,DOB,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg,lastupdated,HightCM,WeightKG,ReachCM
1408,efb9a43415a56d34,Sai Wang,"6' 0""",170 lbs.,--,Southpaw,"Jan 14, 1986",3.17,46%,2.27,53%,0.00,0%,77%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1409,c06d554ce1713fd3,Danny Mitchell,"6' 2""",170 lbs.,--,Orthodox,"Aug 08, 1986",2.53,49%,2.53,52%,0.00,0%,100%,3.0,2022-03-31 21:46:11.970931,187.96,77.11,
1410,173acb3f920082b8,Roland Delorme,"5' 9""",135 lbs.,"71""",Orthodox,"Dec 18, 1983",2.28,44%,4.32,40%,2.51,34%,42%,1.6,2022-03-31 21:46:11.970931,175.26,61.23,180.34
1411,69e8c632135af48b,Anying Wang,"6' 0""",170 lbs.,--,Orthodox,"Apr 04, 1991",1.32,26%,1.63,44%,0.00,0%,33%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1412,2c6e81426dd7573c,Jack May,"6' 8""",255 lbs.,--,Switch,"Apr 14, 1981",1.52,38%,3.29,33%,0.91,33%,20%,0.0,2022-03-31 21:46:11.970931,203.2,115.67,
1413,b959e8c7fd8390d2,Kyle Kingsbury,"6' 4""",205 lbs.,"79""",Orthodox,"Mar 22, 1982",2.97,40%,3.81,51%,2.64,41%,52%,0.0,2022-03-31 21:46:11.970931,193.04,92.99,200.66
1414,575360be653ad6a6,Hernani Perpetuo,"6' 0""",170 lbs.,--,Orthodox,"May 24, 1985",2.73,29%,4.37,55%,0.00,0%,37%,0.5,2022-03-31 21:46:11.970931,182.88,77.11,
1415,d188a3b817860ec6,Steven Siler,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987",3.21,41%,2.96,54%,0.47,21%,55%,1.6,2022-03-31 21:46:11.970931,180.34,65.77,177.8
1416,ba043b03eb799063,Phil Harris,"5' 4""",125 lbs.,"65""",Orthodox,"Sep 04, 1983",2.34,26%,3.16,68%,1.76,21%,60%,0.0,2022-03-31 21:46:11.970931,162.56,56.7,165.1
1417,564c2f5f9eb45d67,Mike King,"6' 3""",185 lbs.,--,,"Aug 04, 1983",4.44,58%,1.29,72%,1.75,25%,40%,3.5,2022-03-31 21:46:11.970931,190.5,83.91,
1418,7bc96507e4b38d3b,Cody Donovan,"6' 3""",205 lbs.,"74""",Orthodox,"Feb 20, 1981",5.61,59%,5.44,45%,1.67,28%,0%,1.7,2022-03-31 21:46:11.970931,190.5,92.99,187.96
1419,50d2f0018bcf9eef,Pat Healy,"6' 0""",155 lbs.,"72""",Orthodox,"Jul 20, 1983",2.57,36%,2.57,50%,3.08,37%,55%,1.1,2022-03-31 21:46:11.970931,182.88,70.31,182.88
1420,e5ca2bc2451a5956,Tina Lahdemaki,"5' 2""",115 lbs.,--,Orthodox,"May 28, 1988",1.93,20%,4.67,57%,0.00,0%,16%,0.0,2022-03-31 21:46:11.970931,157.48,52.16,
1421,87f3bbf52e6c9dc9,Daniel Spohn,"6' 4""",205 lbs.,"79""",Southpaw,"Oct 12, 1984",2.42,49%,1.60,53%,0.00,0%,28%,2.5,2022-03-31 21:46:11.970931,193.04,92.99,200.66
1422,d2a9be6bf2de624c,Robert Drysdale,"6' 3""",205 lbs.,--,Orthodox,"Oct 05, 1981",0.00,0%,0.00,0%,7.32,100%,0%,21.9,2022-03-31 21:46:11.970931,190.5,92.99,
1423,d6d5da3c209884bc,Guilherme Vasconcelos,"6' 0""",185 lbs.,--,Orthodox,"Mar 23, 1986",3.27,29%,4.40,70%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,
1424,2e25c1d983c26311,Colton Smith,"6' 0""",155 lbs.,"71""",Orthodox,"Aug 14, 1987",1.64,41%,2.30,51%,4.09,36%,25%,1.4,2022-03-31 21:46:11.970931,182.88,70.31,180.34
1425,d5b7fac960e58920,Chris Indich,"5' 10""",170 lbs.,--,,"Apr 22, 1987",1.31,30%,4.32,43%,0.75,50%,50%,1.5,2022-03-31 21:46:11.970931,177.8,77.11,
1426,bc7230f231701d66,Mike Easton,"5' 6""",135 lbs.,"70""",Southpaw,"Jan 25, 1984",3.51,37%,4.28,61%,0.75,22%,66%,0.0,2022-03-31 21:46:11.970931,167.64,61.23,177.8
1427,e5d03e4d966126bd,Jason High,"5' 8""",155 lbs.,"73""",Southpaw,"Oct 12, 1981",1.28,42%,1.56,48%,2.36,63%,37%,2.8,2022-03-31 21:46:11.970931,172.72,70.31,185.42
1428,5431dccc09118234,Lance Benoist,"5' 11""",170 lbs.,"72""",Southpaw,"Aug 26, 1988",3.68,51%,2.70,56%,1.50,33%,61%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,182.88
1429,fb8a3025ae722e64,Bobby Voelker,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 26, 1979",4.01,35%,5.84,42%,1.04,50%,66%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,187.96
1430,fc60ecf0671b9489,Chris Holdsworth,"5' 11""",135 lbs.,--,,"Oct 24, 1987",1.85,29%,1.94,58%,3.38,62%,100%,2.0,2022-03-31 21:46:11.970931,180.34,61.23,
1431,1ad381c8994c4e5b,Ben Wall,"5' 10""",155 lbs.,--,Orthodox,"Mar 25, 1989",1.47,29%,8.53,29%,0.00,0%,100%,0.0,2022-03-31 21:46:11.970931,177.8,70.31,
1432,f3a853544e4413c4,Anthony Lapsley,"5' 9""",170 lbs.,--,Southpaw,"Feb 13, 1980",0.53,34%,0.58,66%,0.00,0%,20%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,
1433,d0a5ef38a7778ac2,Estevan Payan,"5' 10""",145 lbs.,--,Orthodox,"Mar 14, 1982",4.25,42%,3.58,57%,0.36,100%,60%,0.4,2022-03-31 21:46:11.970931,177.8,65.77,
1434,cf9d24e4bd0cf2ce,Mark Bocek,"5' 8""",155 lbs.,"75""",Orthodox,"Oct 24, 1981",2.34,43%,2.32,60%,3.65,36%,31%,1.3,2022-03-31 21:46:11.970931,172.72,70.31,190.5
1435,bd21a1e3d41c97ee,Ronny Markes,"6' 1""",185 lbs.,"75""",Orthodox,"Apr 21, 1988",2.17,53%,2.43,45%,3.13,40%,100%,0.5,2022-03-31 21:46:11.970931,185.42,83.91,190.5
1436,c1a5d3843596df92,Thiago Perpetuo,"5' 10""",170 lbs.,--,Orthodox,"Dec 14, 1987",5.39,69%,3.51,51%,2.82,50%,66%,0.0,2022-03-31 21:46:11.970931,177.8,77.11,
1437,fe435e440b5de0ff,Jake Shields,"6' 0""",170 lbs.,"72""",Orthodox,"Jan 09, 1979",2.45,36%,1.80,56%,2.83,29%,35%,1.2,2022-03-31 21:46:11.970931,182.88,77.11,182.88
1438,44bc27bfa76dcd9e,Renee Forte,"5' 7""",155 lbs.,"71""",Orthodox,"Mar 27, 1987",2.08,32%,2.12,63%,2.32,58%,66%,0.0,2022-03-31 21:46:11.970931,170.18,70.31,180.34
1439,901cddcbfa079097,Will Campuzano,"5' 9""",125 lbs.,"70""",Orthodox,"May 27, 1986",2.43,31%,3.82,57%,0.88,45%,48%,0.2,2022-03-31 21:46:11.970931,175.26,56.7,177.8
1440,5cafbc97dba2e797,Robert McDaniel,"6' 3""",185 lbs.,"75""",Southpaw,"May 03, 1983",1.64,44%,1.98,56%,0.93,50%,50%,1.4,2022-03-31 21:46:11.970931,190.5,83.91,190.5
1441,ccd1299e0345e0ce,Melvin Guillard,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 30, 1983",2.96,40%,1.85,66%,1.30,63%,61%,0.2,2022-03-31 21:46:11.970931,175.26,70.31,180.34
1442,43563a32c3f10e95,Cyrille Diabate,"6' 6""",205 lbs.,"81""",Southpaw,"Oct 06, 1973",4.06,71%,1.78,60%,1.17,83%,53%,0.2,2022-03-31 21:46:11.970931,198.12,92.99,205.74
1443,28f3c2258a1d8874,John Hathaway,"6' 1""",170 lbs.,"75""",Orthodox,"Jul 23, 1987",3.40,40%,1.80,62%,2.61,43%,60%,0.9,2022-03-31 21:46:11.970931,185.42,77.11,190.5
1444,5755960ebd0b16f6,Ivan Menjivar,"5' 6""",145 lbs.,"64""",Orthodox,"May 30, 1982",2.78,37%,2.76,65%,0.56,28%,38%,1.0,2022-03-31 21:46:11.970931,167.64,65.77,162.56
1445,80dbeb1dd5b53e64,Nam Phan,"5' 6""",135 lbs.,"70""",Orthodox,"Mar 13, 1983",4.52,37%,6.55,59%,0.18,18%,60%,0.2,2022-03-31 21:46:11.970931,167.64,61.23,177.8
1446,d8d7b24d276c8cb0,Albert Cheng,"5' 11""",170 lbs.,--,Orthodox,"Feb 07, 1985",1.00,41%,2.60,71%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,
1447,8f2939f5fd9cca1e,TJ Waldburger,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988",2.02,51%,2.39,40%,3.03,46%,40%,4.8,2022-03-31 21:46:11.970931,180.34,77.11,190.5
1448,15b1b21cd743d652,Rafaello Oliveira,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982",2.19,33%,3.38,59%,2.49,36%,11%,1.6,2022-03-31 21:46:11.970931,172.72,70.31,180.34
1449,ff4c3ab594c7fac3,Cristiano Marcello,"5' 9""",155 lbs.,"72""",Orthodox,"Dec 03, 1977",2.56,33%,3.61,58%,0.44,11%,20%,0.9,2022-03-31 21:46:11.970931,175.26,70.31,182.88
1450,f8fe2053d73d7bcf,Nick Catone,"6' 0""",185 lbs.,"72""",Southpaw,"Sep 01, 1981",2.11,44%,2.32,63%,3.71,44%,83%,0.5,2022-03-31 21:46:11.970931,182.88,83.91,182.88
1451,915c8d39d4a0e7d1,Ramiro Hernandez,"5' 9""",135 lbs.,--,Orthodox,"Jul 22, 1986",2.72,28%,5.51,64%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,175.26,61.23,
1452,af90b10c785ced3e,Mike Rio,"5' 10""",155 lbs.,"70""",Orthodox,"Jul 06, 1981",1.68,39%,2.99,53%,2.58,27%,0%,1.0,2022-03-31 21:46:11.970931,177.8,70.31,177.8
1453,36fbaa49a09ff997,Brian Houston,"6' 2""",185 lbs.,--,Orthodox,"Apr 26, 1981",1.90,35%,3.67,53%,0.95,100%,87%,0.0,2022-03-31 21:46:11.970931,187.96,83.91,
1454,10657c60ce349e0f,Shunichi Shimizu,"5' 5""",135 lbs.,--,Orthodox,"Jan 31, 1985",0.14,33%,4.68,30%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,165.1,61.23,
1455,db5dc7cb80d7d418,Will Chope,"6' 4""",145 lbs.,--,Switch,"Sep 08, 1990",4.43,27%,9.93,46%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,193.04,65.77,
1456,16af2d5a6f28bee2,Quinn Mulhern,"6' 3""",155 lbs.,--,Orthodox,"Sep 20, 1984",1.48,28%,2.09,51%,1.36,20%,33%,0.0,2022-03-31 21:46:11.970931,190.5,70.31,
1457,0876d21328cf4a45,Dave Galera,"5' 11""",135 lbs.,--,Orthodox,"Jan 12, 1978",1.67,69%,0.53,33%,0.00,0%,14%,2.0,2022-03-31 21:46:11.970931,180.34,61.23,
1458,d43a048a880efdff,Chris Leben,"5' 11""",185 lbs.,"73""",Southpaw,"Jul 21, 1980",2.87,42%,2.87,52%,1.14,41%,53%,0.8,2022-03-31 21:46:11.970931,180.34,83.91,185.42
1459,86f582852a5b240a,Mac Danzig,"5' 8""",155 lbs.,"70""",Orthodox,"Jan 02, 1980",3.39,48%,3.44,57%,1.20,37%,46%,0.6,2022-03-31 21:46:11.970931,172.72,70.31,177.8
1460,7be63795363029e8,Cody McKenzie,"6' 0""",155 lbs.,"72""",Switch,"Dec 16, 1987",1.74,34%,2.50,67%,2.50,25%,14%,2.5,2022-03-31 21:46:11.970931,182.88,70.31,182.88
1461,3b9f723e2720a238,Roger Bowling,"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982",3.90,47%,3.86,51%,3.09,43%,27%,0.9,2022-03-31 21:46:11.970931,175.26,70.31,172.72
1462,6546af7ab545b90c,Darren Uyenoyama,"5' 6""",125 lbs.,"65""",Orthodox,"Oct 15, 1979",1.34,39%,2.21,66%,1.42,33%,35%,0.7,2022-03-31 21:46:11.970931,167.64,56.7,165.1
1463,658c3465581ae46b,Pat Barry,"5' 11""",235 lbs.,"74""",Orthodox,"Jul 07, 1979",2.72,52%,3.54,59%,0.00,0%,76%,0.2,2022-03-31 21:46:11.970931,180.34,106.59,187.96
1464,981ab7a0576f76a0,Julie Kedzie,"5' 5""",135 lbs.,--,Orthodox,"Mar 18, 1981",2.90,36%,3.18,46%,1.14,23%,78%,0.0,2022-03-31 21:46:11.970931,165.1,61.23,
1465,b13da0b1a3aed3e7,Nick Ring,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 10, 1979",3.52,42%,3.48,62%,1.36,36%,52%,0.3,2022-03-31 21:46:11.970931,182.88,83.91,187.96
1466,92b36014314b028b,Peggy Morgan,"6' 1""",135 lbs.,--,,"Dec 16, 1979",2.27,23%,8.20,33%,0.00,0%,50%,0.0,2022-03-31 21:46:11.970931,185.42,61.23,
1467,48d1f690b763934c,Chael Sonnen,"6' 1""",205 lbs.,"73""",Southpaw,"Apr 03, 1977",3.08,43%,1.10,62%,3.81,59%,66%,0.4,2022-03-31 21:46:11.970931,185.42,92.99,185.42
1468,bbfca6d5c27d9cd8,Edwin Figueroa,"5' 7""",135 lbs.,"69""",Orthodox,"Jul 31, 1984",2.57,39%,3.06,51%,0.20,100%,37%,0.6,2022-03-31 21:46:11.970931,170.18,61.23,175.26
1469,b35ba64b6a2bbcb3,Jose Maria,"5' 5""",125 lbs.,--,Orthodox,"Jan 04, 1982",3.20,53%,3.98,52%,2.32,27%,33%,2.3,2022-03-31 21:46:11.970931,165.1,56.7,
1470,7f955f71fa2ce7ac,Alessio Sakara,"6' 0""",185 lbs.,"72""",Orthodox,"Sep 02, 1981",3.96,47%,2.80,59%,2.18,78%,62%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,182.88
1471,5dfe71ade71f3a4b,Rosi Sexton,"5' 3""",135 lbs.,--,Orthodox,"Jul 16, 1977",3.31,39%,7.42,41%,0.75,10%,80%,0.0,2022-03-31 21:46:11.970931,160.02,61.23,
1472,b7f38813485745da,Michael Kuiper,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",3.28,54%,3.62,54%,2.30,55%,79%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,185.42
1473,896c322f56b8be5a,George Sotiropoulos,"5' 10""",155 lbs.,"71""",Orthodox,"Jul 09, 1977",2.61,27%,2.52,67%,2.32,31%,53%,1.6,2022-03-31 21:46:11.970931,177.8,70.31,180.34
1474,1e327b281ef6a745,Adlan Amagov,"6' 2""",170 lbs.,"76""",Orthodox,"Oct 30, 1986",3.29,47%,0.82,78%,5.84,56%,100%,0.0,2022-03-31 21:46:11.970931,187.96,77.11,193.04
1475,c3bd649a9194e50c,Jeremy Larsen,"5' 10""",145 lbs.,"70""",Orthodox,"May 18, 1984",4.87,48%,5.75,57%,2.49,33%,0%,0.0,2022-03-31 21:46:11.970931,177.8,65.77,177.8
1476,55f80a8aeffcdb33,Dustin Pague,"5' 9""",135 lbs.,"74""",Orthodox,"Aug 05, 1987",1.65,53%,2.96,41%,1.03,44%,55%,2.6,2022-03-31 21:46:11.970931,175.26,61.23,187.96
1477,2924886ee9c4c527,Thiago Silva,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982",3.92,50%,2.55,67%,1.03,47%,70%,0.7,2022-03-31 21:46:11.970931,187.96,92.99,187.96
1478,98b80a717b9bda17,Matt Hamill,"6' 1""",205 lbs.,"76""",Orthodox,"Oct 05, 1976",3.69,42%,3.80,61%,3.00,34%,91%,0.0,2022-03-31 21:46:11.970931,185.42,92.99,193.04
1479,46baf0f57edfa4df,Joey Beltran,"6' 1""",185 lbs.,"75""",Orthodox,"Dec 08, 1981",4.92,36%,5.27,54%,0.48,18%,75%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,190.5
1480,8ddf9c51c5fdea75,Rousimar Palhares,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980",1.75,51%,2.04,59%,3.93,45%,0%,4.1,2022-03-31 21:46:11.970931,172.72,77.11,180.34
1481,8f3df4c579cfbb69,David Mitchell,"6' 0""",170 lbs.,"75""",Orthodox,"Oct 24, 1979",1.74,32%,2.06,55%,0.66,50%,29%,2.0,2022-03-31 21:46:11.970931,182.88,77.11,190.5
1482,14aa21bc82cac57d,Iliarde Santos,"5' 5""",125 lbs.,"67""",Orthodox,"Sep 25, 1980",3.00,30%,6.10,57%,1.66,23%,83%,0.0,2022-03-31 21:46:11.970931,165.1,56.7,170.18
1483,3c921b1a30fdcbdd,Mike Ricci,"6' 0""",155 lbs.,"76""",Southpaw,"Mar 18, 1986",1.80,32%,1.64,65%,0.67,100%,54%,0.0,2022-03-31 21:46:11.970931,182.88,70.31,193.04
1484,1abfb658cd4f8533,Nandor Guelmino,"6' 3""",230 lbs.,--,,"Dec 20, 1975",3.62,56%,3.16,33%,0.00,0%,42%,0.0,2022-03-31 21:46:11.970931,190.5,104.33,
1485,e363b21261814830,Marcos Vinicius,"5' 9""",125 lbs.,--,Orthodox,"Dec 05, 1979",1.93,49%,2.91,47%,0.00,0%,25%,0.5,2022-03-31 21:46:11.970931,175.26,56.7,
1486,be4076c9e8d791e3,Joao Zeferino,"5' 11""",170 lbs.,--,Orthodox,"Jan 15, 1986",0.83,36%,2.60,48%,0.50,5%,50%,1.0,2022-03-31 21:46:11.970931,180.34,77.11,
1487,cd12227edd3f134b,Keith Wisniewski,"6' 0""",170 lbs.,--,Orthodox,"Oct 25, 1981",2.32,52%,4.86,42%,1.57,40%,78%,0.3,2022-03-31 21:46:11.970931,182.88,77.11,
1488,0fb1e2694a39a02f,Yuri Villefort,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 23, 1991",3.18,43%,5.42,55%,2.00,35%,40%,0.3,2022-03-31 21:46:11.970931,182.88,77.11,185.42
1489,fa315e6c77eee106,Brandon Vera,"6' 3""",230 lbs.,"78""",Orthodox,"Oct 10, 1977",3.03,56%,2.81,52%,0.70,53%,59%,0.2,2022-03-31 21:46:11.970931,190.5,104.33,198.12
1490,a01e84abefd85ec0,Pascal Krauss,"6' 1""",170 lbs.,--,Orthodox,"Apr 19, 1987",5.45,47%,3.88,59%,1.53,50%,60%,0.9,2022-03-31 21:46:11.970931,185.42,77.11,
1491,46fd223e3ced39b3,Ryan Couture,"5' 10""",155 lbs.,"73""",Orthodox,"Aug 27, 1982",3.54,45%,2.87,54%,1.55,29%,46%,1.3,2022-03-31 21:46:11.970931,177.8,70.31,185.42
1492,23459ee7e373b98f,Jared Hamman,"6' 3""",185 lbs.,"75""",Orthodox,"Mar 07, 1982",5.15,42%,3.93,55%,1.57,46%,30%,0.0,2022-03-31 21:46:11.970931,190.5,83.91,190.5
1493,8b69839f3555a67b,Martin Kampmann,"6' 0""",170 lbs.,"72""",Orthodox,"Apr 17, 1982",3.22,42%,3.28,62%,1.86,41%,78%,2.0,2022-03-31 21:46:11.970931,182.88,77.11,182.88
1494,eee7dafac7d672b5,Brian Melancon,"5' 8""",170 lbs.,--,Orthodox,"May 28, 1982",4.18,49%,3.64,64%,2.02,100%,66%,0.0,2022-03-31 21:46:11.970931,172.72,77.11,
1495,c9f6385af6df66d7,Papy Abedi,"5' 11""",185 lbs.,--,Southpaw,"Jun 30, 1978",2.80,55%,3.15,48%,3.47,57%,50%,1.3,2022-03-31 21:46:11.970931,180.34,83.91,
1496,19a8cce18a1cef9e,James Head,"6' 1""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",2.75,48%,3.11,49%,0.41,100%,66%,0.8,2022-03-31 21:46:11.970931,185.42,77.11,185.42
1497,c4fe2e9a06ea5bcb,Ben Alloway,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 19, 1981",1.28,49%,1.90,59%,0.62,50%,26%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,193.04
1498,e0b74df14f52cd15,Mike Brown,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",2.98,44%,2.45,60%,3.23,40%,66%,0.6,2022-03-31 21:46:11.970931,167.64,65.77,177.8
1499,88a9bc81271ccd89,Vinny Magalhaes,"6' 3""",205 lbs.,"75""",Orthodox,"Jul 02, 1984",2.14,24%,3.97,68%,1.55,44%,66%,0.8,2022-03-31 21:46:11.970931,190.5,92.99,190.5
1500,837d30395faca41e,Sheila Gaff,"5' 5""",135 lbs.,--,Orthodox,"Dec 29, 1989",1.60,50%,2.89,28%,0.00,0%,20%,0.0,2022-03-31 21:46:11.970931,165.1,61.23,
1501,48e96d9cea6d4ab0,Josh Clopton,"5' 6""",145 lbs.,--,Orthodox,"Jul 11, 1981",1.60,64%,2.87,50%,2.00,66%,75%,0.0,2022-03-31 21:46:11.970931,167.64,65.77,
1502,acd9513399a8b09b,Ednaldo Oliveira,"6' 5""",205 lbs.,--,Orthodox,"Feb 19, 1984",1.03,22%,1.80,52%,0.00,0%,42%,0.0,2022-03-31 21:46:11.970931,195.58,92.99,
1503,a17322f99ddfd8e9,Bristol Marunde,"6' 1""",170 lbs.,"75""",Orthodox,"Apr 20, 1982",1.42,21%,4.40,47%,1.60,33%,14%,0.0,2022-03-31 21:46:11.970931,185.42,77.11,190.5
1504,f2c8ebbeafd45f2b,Aaron Riley,"5' 8""",155 lbs.,"69""",Southpaw,"Dec 09, 1980",3.45,34%,3.78,61%,1.18,34%,60%,0.1,2022-03-31 21:46:11.970931,172.72,70.31,175.26
1505,7bd94b60d7521e4a,John Albert,"5' 8""",135 lbs.,"68""",Orthodox,"Oct 13, 1986",3.05,49%,2.82,35%,0.00,0%,50%,6.1,2022-03-31 21:46:11.970931,172.72,61.23,172.72
1506,a6bbd3df469c6bea,Roger Gracie,"6' 4""",185 lbs.,"79""",Orthodox,"Sep 26, 1981",1.78,35%,1.79,61%,1.87,53%,60%,1.9,2022-03-31 21:46:11.970931,193.04,83.91,200.66
1507,cbd6f1abf955e628,Dave Herman,"6' 4""",242 lbs.,"77""",Orthodox,"Oct 03, 1984",4.98,60%,3.78,48%,1.49,100%,58%,0.0,2022-03-31 21:46:11.970931,193.04,109.77,195.58
1508,0d506315895efffc,Sean Pierson,"6' 0""",170 lbs.,"76""",Southpaw,"Mar 10, 1976",3.84,39%,3.73,64%,0.39,18%,66%,0.4,2022-03-31 21:46:11.970931,182.88,77.11,193.04
1509,1a7745388839e52b,John Maguire,"5' 9""",155 lbs.,"69""",Southpaw,"May 19, 1983",1.41,41%,2.44,65%,2.80,46%,77%,1.1,2022-03-31 21:46:11.970931,175.26,70.31,175.26
1510,49e49b54e5901d0d,Eddie Mendez,"5' 10""",185 lbs.,--,,"Jan 16, 1984",1.71,33%,3.43,11%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,177.8,83.91,
1511,d23ccf4a6c221284,Karlos Vemola,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 03, 1985",1.67,44%,2.13,37%,1.93,25%,31%,1.7,2022-03-31 21:46:11.970931,182.88,83.91,190.5
1512,a26198ba5093147e,TJ Grant,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 26, 1984",3.95,54%,3.21,56%,1.63,43%,36%,0.6,2022-03-31 21:46:11.970931,177.8,70.31,182.88
1513,2c64c035485906aa,Nah-Shon Burrell,"5' 11""",170 lbs.,--,Orthodox,"Feb 05, 1990",4.83,47%,3.45,56%,0.00,0%,52%,0.3,2022-03-31 21:46:11.970931,180.34,77.11,
1514,b26d3e3746fb4024,Brian Bowles,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 22, 1980",2.36,26%,2.98,64%,1.39,70%,54%,1.4,2022-03-31 21:46:11.970931,170.18,61.23,177.8
1515,03c9994c5b8958ec,John Cholish,"5' 11""",155 lbs.,"74""",Orthodox,"Dec 17, 1983",2.65,49%,2.29,73%,1.82,31%,78%,0.4,2022-03-31 21:46:11.970931,180.34,70.31,187.96
1516,27d65e9d0fba61ea,Roger Hollett,"5' 11""",205 lbs.,--,Orthodox,"Oct 08, 1978",1.83,47%,6.47,34%,1.00,28%,30%,0.0,2022-03-31 21:46:11.970931,180.34,92.99,
1517,a1b0715c4fd2dbd3,Azamat Gashimov,"5' 6""",125 lbs.,--,Orthodox,"Apr 07, 1990",1.24,21%,4.75,53%,1.69,25%,0%,0.0,2022-03-31 21:46:11.970931,167.64,56.7,
1518,4130a743d9d22163,Alan Belcher,"6' 2""",185 lbs.,"75""",Orthodox,"Apr 24, 1984",2.70,41%,3.10,59%,0.44,26%,55%,0.9,2022-03-31 21:46:11.970931,187.96,83.91,190.5
1519,1eacf73d6a0055dc,Cheick Kongo,"6' 4""",240 lbs.,"82""",Orthodox,"May 17, 1975",3.33,56%,1.28,54%,2.30,56%,52%,0.2,2022-03-31 21:46:11.970931,193.04,108.86,208.28
1520,917e53fa0adea0d3,Leonard Garcia,"5' 10""",145 lbs.,"68""",Orthodox,"Jul 14, 1979",2.77,24%,4.79,52%,0.30,26%,42%,0.5,2022-03-31 21:46:11.970931,177.8,65.77,172.72
1521,5abf827d62f98fee,Clifford Starks,"6' 0""",185 lbs.,"78""",Orthodox,"Apr 25, 1981",1.94,33%,2.49,58%,1.94,100%,60%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,198.12
1522,54ed8dc6f8c31207,Gilbert Smith,"5' 9""",185 lbs.,--,Southpaw,"Oct 19, 1981",1.09,41%,2.73,35%,3.51,60%,0%,1.2,2022-03-31 21:46:11.970931,175.26,83.91,
1523,16bf6a73bdd302cd,Collin Hart,"6' 1""",185 lbs.,--,Orthodox,"Oct 12, 1989",6.33,44%,7.53,51%,2.00,16%,50%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,
1524,ddbe4fa2ea573393,Jimmy Quinlan,"6' 0""",185 lbs.,--,Orthodox,"May 25, 1986",2.08,70%,5.94,16%,4.46,25%,0%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,
1525,4304992c2acc187b,Bart Palaszewski,"5' 9""",145 lbs.,"70""",Orthodox,"May 30, 1983",2.67,32%,3.97,57%,0.65,31%,53%,0.5,2022-03-31 21:46:11.970931,175.26,65.77,177.8
1526,879f6cae48d25baa,Justin Lawrence,"5' 8""",145 lbs.,"67""",Orthodox,"May 15, 1990",3.84,35%,2.83,67%,0.72,28%,73%,0.0,2022-03-31 21:46:11.970931,172.72,65.77,170.18
1527,6ef65b6a152e49d5,Philip De Fries,"6' 5""",250 lbs.,"79""",Orthodox,"Apr 21, 1986",2.30,47%,3.00,37%,3.29,42%,100%,0.6,2022-03-31 21:46:11.970931,195.58,113.4,200.66
1528,8e5bfd4e82352340,Pablo Garza,"6' 1""",145 lbs.,"73""",Orthodox,"Sep 16, 1983",3.37,44%,2.70,50%,0.94,25%,15%,1.3,2022-03-31 21:46:11.970931,185.42,65.77,185.42
1529,b27b8881d7444114,Adam Cella,"6' 2""",170 lbs.,--,,"Jun 26, 1985",1.91,42%,2.61,51%,3.92,75%,50%,1.3,2022-03-31 21:46:11.970931,187.96,77.11,
1530,411d012af19ecb59,Chris Spang,"6' 2""",170 lbs.,--,Orthodox,"Nov 26, 1987",1.83,36%,1.95,60%,0.00,0%,50%,0.9,2022-03-31 21:46:11.970931,187.96,77.11,
1531,98ec9f385cca47fc,Besam Yousef,"5' 11""",170 lbs.,--,Orthodox,"Mar 25, 1985",3.14,53%,3.98,38%,1.33,66%,50%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,
